X,Y,Unique Squirrel ID,Hectare,Shift,Date,Hectare Squirrel Number,Age,Primary Fur Color,Highlight Fur Color,Combination of Primary and Highlight Color,Color notes,Location,Above Ground Sighter Measurement,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Other Interactions,Lat/Long
-73.97806597,40.76723823,1D-PM-1007-06,01D,PM,10072018,6,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9780659679557 40.7672382282781)
-73.97172014,40.77612028,13D-PM-1018-02,13D,PM,10182018,2,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9717201378775 40.776120280884)
-73.9581243,40.79443147,36D-AM-1007-01,36D,AM,10072018,1,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,avoiding a dog,POINT (-73.95812430217221 40.794431473386)
-73.97072154,40.77275081,10G-AM-1006-05,10G,AM,10062018,5,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,chasing (#6),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9707215394887 40.7727508149058)
-73.97027212,40.77010118,7H-AM-1006-15,07H,AM,10062018,15,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9702721244652 40.7701011774207)
-73.957013,40.79960274,42B-AM-1014-02,42B,AM,10142018,2,Adult,Black,,Black+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,digging,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9570130017159 40.7996027428625)
-73.95406523,40.79552262,39G-PM-1013-05,39G,PM,10132018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9540652304705 40.7955226178199)
-73.96978556,40.77421864,12F-PM-1007-05,12F,PM,10072018,5,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9697855573137 40.7742186391935)
-73.96909682,40.76992327,8I-AM-1006-08,08I,AM,10062018,8,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,6,tree,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not backing down,POINT (-73.9690968160819 40.769923269444)
-73.97014812,40.77511104,12F-AM-1020-06,12F,AM,10202018,6,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9701481200298 40.7751110354034)
-73.95448281,40.79870318,42D-PM-1013-01,42D,PM,10132018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Drawing included.,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,watching passers-by,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,POINT (-73.954482814186 40.7987031768001)
-73.95694034,40.79565996,38D-PM-1006-01,38D,PM,10062018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,didn't see me or others,POINT (-73.9569403365847 40.7956599608798)
-73.96412933,40.7907654,30B-AM-1007-03,30B,AM,10072018,3,Adult,Gray,,Gray+,,Above Ground,30,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9641293283734 40.7907654006019)
-73.97143033,40.77459349,11E-AM-1013-04,11E,AM,10132018,4,Adult,Black,,Black+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,burying,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9714303315699 40.7745934947706)
-73.97217978,40.78012138,16A-PM-1019-07,16A,PM,10192018,7,Juvenile,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,approaches (very friendly),POINT (-73.9721797824576 40.7801213843628)
-73.9789952,40.76977583,4B-AM-1010-03,04B,AM,10102018,3,Juvenile,Gray,White,Gray+White,,Above Ground,25,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9789952029637 40.7697758333099)
-73.96665266,40.77561117,14H-AM-1007-02,14H,AM,10072018,2,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,sitting,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9666526554772 40.77561117183551)
-73.96774232,40.77288134,11I-AM-1012-02,11I,AM,10122018,2,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.9677423154682 40.77288133502451)
-73.97121339,40.76987209,7H-AM-1006-04,07H,AM,10062018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.97121338569602 40.769872094337)
-73.96665211,40.78427535,23C-PM-1014-02,23C,PM,10142018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,"in bushes, then ran across path",TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9666521094255 40.7842753517648)
-73.96157511,40.79545512,36A-AM-1018-01,36A,AM,10182018,1,Juvenile,Gray,White,Gray+White,,Above Ground,15,,FALSE,FALSE,FALSE,TRUE,FALSE,eating (red berries),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9615751148595 40.7954551238146)
-73.97780297,40.76763211,2D-AM-1007-06,02D,AM,10072018,6,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.97780296909002 40.767632106066905)
-73.97842647,40.7719041,6A-PM-1012-04,06A,PM,10122018,4,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.978426472499 40.771904101844)
-73.96884708,40.78446519,22A-AM-1008-03,22A,AM,10082018,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9688470831269 40.7844651946415)
-73.97030109,40.77019836,8H-PM-1014-06,08H,PM,10142018,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9703010856224 40.7701983575511)
-73.97768548,40.76831023,3D-AM-1006-04,03D,AM,10062018,4,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,runs from (boy on bike),POINT (-73.9776854797916 40.7683102295663)
-73.95883757,40.7985004,40A-PM-1014-06,40A,PM,10142018,6,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.958837574505 40.7985003987784)
-73.98010073,40.76774556,1B-PM-1019-06,01B,PM,10192018,6,Juvenile,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9801007327506 40.7677455633932)
-73.95484307,40.79820735,41E-AM-1007-06,41E,AM,10072018,6,Adult,Gray,,Gray+,,Above Ground,30,tree,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9548430741605 40.798207350942)
-73.96021669,40.7953811,36B-AM-1013-04,36B,AM,10132018,4,,Black,,Black+,,Above Ground,20,Moved 20+ feet high above top of tree limb,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9602166876979 40.7953811003986)
-73.96694329,40.77913652,18F-AM-1014-01,18F,AM,10142018,1,Adult,Gray,White,Gray+White,,Above Ground,,Low tree,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9669432929573 40.779136518298)
-73.96572881,40.776458,16H-PM-1014-04,16H,PM,10142018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9657288055011 40.7764580036287)
-73.95683055,40.79740866,40C-PM-1006-05,40C,PM,10062018,5,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9568305513017 40.7974086631267)
-73.97087985,40.77615321,13D-AM-1014-06,13D,AM,10142018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9708798496132 40.7761532088521)
-73.96833125,40.78016617,18D-PM-1017-01,18D,PM,10172018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9683312453011 40.7801661685712)
-73.95983408,40.7915857,33D-PM-1006-02,33D,PM,10062018,2,,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,15,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.95983407835722 40.7915857030295)
-73.9533476,40.79330035,37H-PM-1006-02,37H,PM,10062018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,tree,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,dogs,POINT (-73.9533476020736 40.7933003544685)
-73.96773873,40.77426959,12H-PM-1007-02,12H,PM,10072018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,10,in tree,FALSE,FALSE,TRUE,TRUE,FALSE,peanuts,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9677387336667 40.7742695912)
-73.96496111,40.78143718,21F-AM-1018-05,21F,AM,10182018,5,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,2,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,POINT (-73.9649611089685 40.7814371834837)
-73.97448356,40.77295214,9D-AM-1008-01,09D,AM,10082018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9744835563086 40.7729521433235)
-73.97469188,40.76552319,1G-AM-1006-02,01G,AM,10062018,2,Juvenile,Gray,White,Gray+White,,Above Ground,30,,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.9746918762076 40.7655231883678)
-73.97142896,40.77506707,12E-PM-1018-04,12E,PM,10182018,4,Adult,Cinnamon,,Cinnamon+,,Above Ground,10,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9714289592392 40.7750670702093)
-73.96385908,40.77767821,18I-AM-1017-02,18I,AM,10172018,2,Adult,Gray,Black,Gray+Black,,Above Ground,15,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,POINT (-73.9638590768396 40.7776782114981)
-73.96531426,40.77600151,15I-AM-1008-04,15I,AM,10082018,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9653142636891 40.7760015129298)
-73.95860982,40.79396537,35D-AM-1019-01,35D,AM,10192018,1,,,,+,,Above Ground,,"on tree, blue jays gathering nearby",FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9586098170241 40.7939653733898)
-73.96310069,40.79202552,32B-AM-1017-02,32B,AM,10172018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,Cinnamon on its head,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,POINT (-73.963100689807 40.79202551894671)
-73.97683572,40.76838134,3D-PM-1010-12,03D,PM,10102018,12,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,TRUE,TRUE,FALSE,FALSE,TRUE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9768357173861 40.7683813358343)
-73.96014865,40.79437241,35C-PM-1013-02,35C,PM,10132018,2,,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,approaches (when i crouched down),POINT (-73.9601486483164 40.7943724108626)
-73.95974184,40.79644171,37B-PM-1013-05,37B,PM,10132018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9597418366664 40.7964417084985)
-73.95495987,40.7985405,41D-PM-1014-03,41D,PM,10142018,3,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.954959868822 40.7985404965582)
-73.96878474,40.7781857,16E-AM-1014-09,16E,AM,10142018,9,Adult,Gray,,Gray+,,Above Ground,25,In tree,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9687847410656 40.778185700305)
-73.96590102,40.77916837,18G-PM-1013-02,18G,PM,10132018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9659010238417 40.779168366621505)
-73.97494466,40.77206597,7D-PM-1010-01,07D,PM,10102018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,outside fenced hectare,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9749446629706 40.7720659696067)
-73.97132288,40.77141451,8G-PM-1017-01,08G,PM,10172018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.971322876671 40.7714145086361)
-73.97738211,40.76904535,4C-PM-1010-06,04C,PM,10102018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,behind playground benches,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,POINT (-73.9773821135611 40.7690453494383)
-73.97931033,40.76782015,1C-PM-1013-06,01C,PM,10132018,6,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9793103340869 40.76782015359681)
-73.97017314,40.77623499,14E-AM-1008-19,14E,AM,10082018,19,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.970173142921 40.7762349924081)
-73.95252616,40.79637592,40G-AM-1007-02,40G,AM,10072018,2,Juvenile,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,18,,TRUE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.952526164386 40.7963759240504)
-73.97963837,40.76824777,2B-AM-1010-07,02B,AM,10102018,7,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9796383715206 40.7682477738244)
-73.9632646,40.78174013,22G-AM-1018-05,22G,AM,10182018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9632646049622 40.7817401292083)
-73.96472842,40.78396118,23E-PM-1006-01,23E,PM,10062018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,,on a tree,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9647284206644 40.7839611840884)
-73.96352908,40.78209366,22G-AM-1018-02,22G,AM,10182018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9635290751183 40.7820936628202)
-73.96963608,40.77865457,16D-PM-1010-03,16D,PM,10102018,3,Adult,Gray,,Gray+,,Above Ground,18,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9696360756453 40.7786545659072)
-73.97091044,40.7769097,14D-AM-1014-16,14D,AM,10142018,16,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9709104380323 40.7769096957616)
-73.96854291,40.7724787,11H-AM-1010-05,11H,AM,10102018,5,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9685429060839 40.7724786961619)
-73.96525847,40.78030111,19F-PM-1017-04,19F,PM,10172018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,POINT (-73.9652584749758 40.7803011124382)
-73.96504995,40.79081918,30A-AM-1010-01,30A,AM,10102018,1,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,10,,TRUE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,POINT (-73.9650499507011 40.7908191782173)
-73.97723967,40.76686964,2E-AM-1010-02,02E,AM,10102018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,totally indifferent,POINT (-73.9772396728545 40.7668696411765)
-73.95611417,40.79762585,40D-PM-1013-05,40D,PM,10132018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9561141662309 40.7976258458604)
-73.96828032,40.77245106,11H-AM-1010-04,11H,AM,10102018,4,,Gray,White,Gray+White,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,POINT (-73.9682803241007 40.7724510558327)
-73.95531138,40.7978432,41D-AM-1014-05,41D,AM,10142018,5,Adult,Gray,Black,Gray+Black,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9553113771098 40.7978431980204)
-73.97614406,40.77060353,6D-PM-1020-04,06D,PM,10202018,4,,Gray,,Gray+,,Above Ground,15,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9761440627966 40.7706035301542)
-73.97468022,40.77313475,9C-PM-1006-01,09C,PM,10062018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9746802194012 40.7731347452245)
-73.96176124,40.7952876,35A-AM-1014-04,35A,AM,10142018,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9617612388703 40.7952875954297)
-73.97134876,40.7784353,15C-PM-1017-03,15C,PM,10172018,3,Adult,Black,,Black+,,Above Ground,17,running across overpass,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9713487591577 40.7784353043714)
-73.97013108,40.7768001,14E-AM-1008-06,14E,AM,10082018,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9701310753277 40.7768001008083)
-73.97184745,40.77949634,16B-AM-1014-01,16B,AM,10142018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9718474480919 40.7794963354254)
-73.97568105,40.77562575,11A-PM-1013-01,11A,PM,10132018,1,Adult,Cinnamon,Gray,Cinnamon+Gray,"Off-white, decorator's white?",Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,eating (osage orange),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9756810453606 40.7756257458036)
-73.95474233,40.78997026,33I-PM-1006-09,33I,PM,10062018,9,Adult,Black,,Black+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.9547423290276 40.7899702628835)
-73.9559678,40.79511241,38E-AM-1010-07,38E,AM,10102018,7,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,1,branches,TRUE,TRUE,FALSE,FALSE,FALSE,chasing and being chased by #6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,POINT (-73.9559677963727 40.7951124076946)
-73.95846961,40.79801212,39B-PM-1014-03,39B,PM,10142018,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9584696083284 40.7980121226635)
-73.95490825,40.79335376,36G-PM-1012-01,36G,PM,10122018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,crossing east drive,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9549082481152 40.7933537584624)
-73.97144655,40.77721356,14C-PM-1006-02,14C,PM,10062018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,POINT (-73.9714465493257 40.7772135587308)
-73.96438254,40.78154458,21F-PM-1018-03,21F,PM,10182018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9643825381614 40.7815445841195)
-73.96254162,40.78113024,21H-AM-1017-02,21H,AM,10172018,2,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,1,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9625416200877 40.78113023979121)
